"","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FoldChange"
"TGM7",0.212678326256282,0.196585742437036,1.77627553533828,0.0788383696167234,0.683057921789732,-4.58897123491383,-0.212678326256282
"L3MBTL2",0.505553376352554,2.9898362238805,1.77596022162601,0.0788906716933687,0.683285784692928,-4.58948987511479,-0.505553376352554
"LRRC56",0.347692650908682,0.890305224383282,1.7751936808825,0.0790179397782353,0.683421728637588,-4.59075035260161,-0.347692650908682
"LIMS2",0.737322290343299,2.54360419476372,1.77501889476787,0.0790469830962206,0.683421728637588,-4.59103769473557,-0.737322290343299
"CHURC1",-0.613852672891412,5.97678563776624,-1.77497719383044,0.0790539136312356,0.683421728637588,-4.59110624568632,0.613852672891412
"SLC12A7",0.675878634317523,2.48627924024959,1.77480395850117,0.0790827100490032,0.683421728637588,-4.59139100608101,-0.675878634317523
"UBD",-1.32150450964557,6.8611037243172,-1.77479848544099,0.0790836199614614,0.683421728637588,-4.59140000215328,1.32150450964557
"ARHGAP32",0.557337548034942,1.84502176902191,1.77476057714132,0.0790899225658986,0.683421728637588,-4.5914623113371,-0.557337548034942
"STAM-AS1",-0.122425954109241,0.27689441003433,-1.77452325141733,0.0791293895865303,0.683421728637588,-4.59185237108627,0.122425954109241
"MAP4K5",0.676075424497483,3.14431130915983,1.77429596381154,0.0791672025271923,0.683421728637588,-4.59222588691127,-0.676075424497483
"ECHDC2",0.490394312175892,4.90298634694785,1.77424096670454,0.0791763544207535,0.683421728637588,-4.59231626035887,-0.490394312175892
"CDC42EP4",0.845988128334475,4.71464256747649,1.77411493148095,0.0791973308371347,0.683421728637588,-4.59252335662039,-0.845988128334475
"CEP192",-0.399737206318506,2.86229259866988,-1.7740707467587,0.0792046857181608,0.683421728637588,-4.59259595601582,0.399737206318506
"ZHX2",0.483609302679104,2.33356612162269,1.77398803069337,0.0792184559490864,0.683421728637588,-4.59273186126871,-0.483609302679104
"SCN4A",0.0518071894656693,0.0290589555096276,1.77381272463847,0.0792476467173608,0.683449182946769,-4.59301987540807,-0.0518071894656693
"TLR5",0.498146543987205,1.64056608493714,1.77336985925842,0.079321429209023,0.683816465220164,-4.59374735024957,-0.498146543987205
"KCCAT198",0.0595501637429615,0.0255043277495473,1.77324477516953,0.0793422788057037,0.683816465220164,-4.59395278948888,-0.0595501637429615
"COX7B",-0.902217821736681,7.72748565403435,-1.7727438159038,0.0794258263856405,0.684090399446523,-4.59477543393484,0.902217821736681
"ARMCX5-GPRASP2",0.0621488561227617,0.0600587431235451,1.77274200427736,0.0794261286517749,0.684090399446523,-4.59477840848238,-0.0621488561227617
"PYGO2",0.620807673659254,3.72192124815374,1.77247023531078,0.079471483503852,0.684122699916551,-4.59522459952051,-0.620807673659254
"EXTL1",0.135408355046445,0.124879206478308,1.77232151878955,0.0794963114887302,0.684122699916551,-4.59546873567871,-0.135408355046445
"ANKRD54",0.379810998943616,3.75685541988232,1.77225163293791,0.0795079810314768,0.684122699916551,-4.5955834551523,-0.379810998943616
"DOT1L",0.64094683373092,1.91623707573892,1.7717485952213,0.0795920200304308,0.684621637433604,-4.59640908025725,-0.64094683373092
"RFFL",0.507261135057375,2.90887863619605,1.77094934486414,0.0797256960275882,0.685229248882662,-4.59772042281241,-0.507261135057375
"SMARCA5",0.357221747255744,3.50439779688922,1.7709331026539,0.0797284144854773,0.685229248882662,-4.59774706593317,-0.357221747255744
"MAFK",0.643425891915257,2.8685661815205,1.77085858458506,0.0797408875516851,0.685229248882662,-4.59786929969169,-0.643425891915257
"EGF",0.277760213883438,0.278010966884193,1.77027276132832,0.0798390005898904,0.685674827452219,-4.59883007220978,-0.277760213883438
"ZNF777",0.608549833136286,1.79274098938413,1.77014615188048,0.0798602180911462,0.685674827452219,-4.5990376775329,-0.608549833136286
"DENND2B",0.663140457830355,4.35737444282456,1.76989324474672,0.0799026147817159,0.685674827452219,-4.59945233546433,-0.663140457830355
"KCNE2",-0.454939625754642,0.91269342169476,-1.76969069458747,0.0799365831563075,0.685674827452219,-4.59978438991636,0.454939625754642
"ABHD16B",0.365139488884171,0.756045915503315,1.7696845054815,0.0799376212787869,0.685674827452219,-4.5997945355861,-0.365139488884171
"C19orf57",-0.598096413597059,3.13784239535771,-1.76961489127639,0.079949298702854,0.685674827452219,-4.59990865038913,0.598096413597059
"SERTAD4",0.575338119860269,1.94512942610241,1.76929428906688,0.0800030962448702,0.685763504944928,-4.60043414215192,-0.575338119860269
"SLC25A53",-0.409962079169208,2.29061199544754,-1.76924224924676,0.0800118314240486,0.685763504944928,-4.60051943104587,0.409962079169208
"PRTFDC1",-0.587702373596645,3.44928486890889,-1.7690280966058,0.0800477864450246,0.68582986467474,-4.60087038458027,0.587702373596645
"VLDLR",0.750442467832979,3.00741656056364,1.76874076223604,0.0800960492116267,0.68582986467474,-4.60134120607131,-0.750442467832979
"UNC5CL",0.220470162660869,0.420102779056078,1.76872991881828,0.0800978710208835,0.68582986467474,-4.6013589725233,-0.220470162660869
"C12orf42",-0.0971819413995968,0.113885962954553,-1.76848734086327,0.0801386356314757,0.685955396457302,-4.60175639899497,0.0971819413995968
"RNF187",0.695942029743666,4.66866859553783,1.76804821149866,0.0802124737542489,0.686089566344675,-4.60247571507249,-0.695942029743666
"LINC01315",0.731710798011022,2.61466612224805,1.76804718910284,0.0802126457321381,0.686089566344675,-4.60247738961381,-0.731710798011022
"FAXDC2",0.569595840457335,1.30737607881688,1.76792835430073,0.0802326370871903,0.686089566344675,-4.60267201823482,-0.569595840457335
"ADNP2",0.311741134004874,2.47010318503606,1.76758637924789,0.0802901898452759,0.686101160057024,-4.60323203963422,-0.311741134004874
"EGR1",0.979879352189212,4.75068922520086,1.76746025428784,0.0803114246659406,0.686101160057024,-4.603438557455,-0.979879352189212
"RAPGEF3",0.558157426209773,2.07373343731883,1.76725255982794,0.0803464028981553,0.686101160057024,-4.60377860770615,-0.558157426209773
"FAM53C",0.459639764322956,2.7392565936013,1.76710401235041,0.0803714277792528,0.686101160057024,-4.60402179595625,-0.459639764322956
"VPS29",-0.618371834243721,8.14556692135168,-1.76693095418062,0.0804005899350482,0.686101160057024,-4.60430508677641,0.618371834243721
"ALG13",-0.427759346781246,5.04821992084914,-1.76692583836558,0.0804014521375141,0.686101160057024,-4.60431346081154,0.427759346781246
"CDK16",0.604109331334358,4.78052577703971,1.76683502827482,0.0804167582379037,0.686101160057024,-4.60446210332607,-0.604109331334358
"LRRC27",0.366856570420063,1.64371052205597,1.76615598131178,0.0805312882562584,0.686707175949487,-4.60557337530682,-0.366856570420063
"SLC39A1",0.519253686058137,5.97288905797526,1.76610404728503,0.0805400531348017,0.686707175949487,-4.60565834980597,-0.519253686058137
"HBEGF",0.771117137171919,3.12929468061502,1.76565679856941,0.0806155676384716,0.687128085113123,-4.60639004194008,-0.771117137171919
"KNL1",-0.488651717039558,2.62869041234434,-1.76507590973614,0.0807137334169183,0.687741727214585,-4.60734010886714,0.488651717039558
"ODC1",0.587086386222268,4.76651168702607,1.76435462619999,0.0808357620104767,0.688558234720035,-4.6085193905208,-0.587086386222268
"SPNS2",0.620033846123488,1.76968283702336,1.76399094948916,0.0808973474353916,0.688859525569417,-4.60911382265613,-0.620033846123488
"CANX",0.390860602861863,6.59066536129725,1.76372497164974,0.0809424129133204,0.68901999563856,-4.60954849282275,-0.390860602861863
"POLR1A",0.44500648947549,1.33987060146331,1.7635142925132,0.0809781236446295,0.689100755548438,-4.60989274847929,-0.44500648947549
"CLK1",-0.544231804345046,6.53907936914571,-1.76328734977094,0.0810166056368582,0.689190484587328,-4.61026353634344,0.544231804345046
"SULT1C2",0.374381332060601,0.588077540851848,1.76314281539171,0.0810411217510786,0.689190484587328,-4.61049965898639,-0.374381332060601
"TJP1",0.545221396745395,3.68904139572369,1.76262897551059,0.081128329486987,0.689299018783829,-4.61133896149903,-0.545221396745395
"ZNF720",0.316434241435483,2.27242705900945,1.76245779816016,0.0811573984909912,0.689299018783829,-4.61161851064695,-0.316434241435483
"NFYA",0.4644313679427,2.67129160574757,1.7623629309724,0.0811735123494606,0.689299018783829,-4.61177342700354,-0.4644313679427
"NPRL2",-0.469990541221578,4.1173590445205,-1.76217220120944,0.0812059171216416,0.689299018783829,-4.61208486158757,0.469990541221578
"PARN",0.528502489941544,3.20366859475111,1.7621587421675,0.0812082042004634,0.689299018783829,-4.61210683709979,-0.528502489941544
"GALNS",0.551943519732437,2.77089623652229,1.7619573030084,0.0812424408595289,0.689299018783829,-4.61243572206242,-0.551943519732437
"SIX4",0.457518641207505,0.991385994953089,1.7619309302474,0.0812469240624695,0.689299018783829,-4.6124787776464,-0.457518641207505
"MFHAS1",0.55016109865725,2.59654093627287,1.76181172189266,0.081267191274732,0.689299018783829,-4.61267338704693,-0.55016109865725
"UBTF",0.534072665305126,4.12229511428489,1.76117549942083,0.0813754291417786,0.689299018783829,-4.61371182157678,-0.534072665305126
"ZNF512B",0.528955430735122,1.41362469184229,1.76115728910144,0.081378528935444,0.689299018783829,-4.61374153907807,-0.528955430735122
"PLSCR1",-0.633064604548441,6.94824428443837,-1.76113603826741,0.0813821464140879,0.689299018783829,-4.61377621804573,0.633064604548441
"BICDL2",0.730138264037042,3.82251317679996,1.76099483363196,0.0814061867076528,0.689299018783829,-4.61400663817595,-0.730138264037042
"NAA10",-0.586695504339425,7.12529457686993,-1.76093459045659,0.0814164449764847,0.689299018783829,-4.61410493876219,0.586695504339425
"C2orf15",0.396016811332825,1.30644900769267,1.76090714605657,0.0814211185898853,0.689299018783829,-4.61414971956648,-0.396016811332825
"SPC24",-0.496083938361321,3.63734249610197,-1.76065597801336,0.081463901243044,0.689312649803645,-4.61455951812407,0.496083938361321
"BAIAP2-DT",0.371362843322165,0.926345536924194,1.76058971159805,0.0814751918064587,0.689312649803645,-4.61466762739507,-0.371362843322165
"TEAD1",0.553662252949388,1.6531903574918,1.76019843566371,0.081541884231106,0.689654854787577,-4.61530589067846,-0.553662252949388
"LINC-PINT",-0.550538724229202,2.62882463626473,-1.75984250152312,0.081602591766485,0.689847579808115,-4.61588638801618,0.550538724229202
"LAT",-0.61004354651425,3.33932473672913,-1.75958297118039,0.0816468803042309,0.689847579808115,-4.61630959006225,0.61004354651425
"ERBB2",0.684490685292395,4.13514700326195,1.75957344453458,0.0816485063915434,0.689847579808115,-4.61632512353674,-0.684490685292395
"SRRD",0.424218557226816,2.84815451116603,1.75941553976139,0.0816754627813456,0.689847579808115,-4.6165825804382,-0.424218557226816
"RFX1",0.576373699357537,1.86437661555752,1.75929567142603,0.0816959307543517,0.689847579808115,-4.61677800615609,-0.576373699357537
"NOX5",0.257467948357334,0.294390086250122,1.75905179306836,0.081737586955399,0.689977613239311,-4.61717557152303,-0.257467948357334
"ZNF746",0.414250992958749,1.99965943916956,1.75823740046106,0.081876817956923,0.690930964120752,-4.61850280401131,-0.414250992958749
"SAR1A",-0.342848446190368,5.10828807020534,-1.75723025119027,0.0820492733657239,0.691810813017849,-4.62014338154505,0.342848446190368
"LINC00158",-0.290522162088144,0.408805420487714,-1.7571686141538,0.0820598372592916,0.691810813017849,-4.6202437555467,0.290522162088144
"SCGB2A1",1.70305175177973,1.954592194341,1.7571673040559,0.0820600618074677,0.691810813017849,-4.62024588896477,-1.70305175177973
"CLBA1",0.413000513155622,2.61092155111016,1.75641085599696,0.0821898000353916,0.69212469677003,-4.62147747226902,-0.413000513155622
"KIF3B",0.552503062549372,2.52538691468312,1.7563914304904,0.0821931339228329,0.69212469677003,-4.62150909267058,-0.552503062549372
"ARMC9",0.392533902555794,1.84286823108291,1.75623691877758,0.0822196558413968,0.69212469677003,-4.6217605917115,-0.392533902555794
"LOC339192",-0.676919347004761,2.10076685165738,-1.75597271459201,0.0822650227894501,0.69212469677003,-4.6221905895029,0.676919347004761
"ELL",0.493955494721097,2.2210312041159,1.75592572791886,0.0822730931092462,0.69212469677003,-4.62226705495422,-0.493955494721097
"IFIT5",-0.508219383962136,3.1168034541237,-1.7557968541904,0.0822952315022839,0.69212469677003,-4.62247677243081,0.508219383962136
"SLC29A3",-0.458495679831529,2.30514032583662,-1.75559292936225,0.0823302724655733,0.69212469677003,-4.62280859189655,0.458495679831529
"SOD1",-0.395799802443359,8.21965466959013,-1.7555520614678,0.0823372963857091,0.69212469677003,-4.62287508639496,0.395799802443359
"PPP1R3G",0.268297523226946,0.580960816491575,1.75545343641971,0.0823542489966344,0.69212469677003,-4.62303554926276,-0.268297523226946
"ZNF592",0.539606858548799,1.75355719356374,1.75541603212742,0.0823606791536603,0.69212469677003,-4.62309640380978,-0.539606858548799
"PDZD7",-0.238947172547301,0.465939147616409,-1.75490957685229,0.0824477843793784,0.692635191151313,-4.62392025693742,0.238947172547301
"CCDC157",0.29238687771109,1.3896083671036,1.75465038405907,0.0824923922725785,0.692788457698567,-4.62434180107496,-0.29238687771109
"CSKMT",-0.708377654041962,4.51666964130791,-1.75395574343215,0.0826120400972713,0.69344370625339,-4.62547125871895,0.708377654041962
"CAPSL",0.442069670745164,0.265164795853474,1.75377579849504,0.0826430578565708,0.69344370625339,-4.62576377374389,-0.442069670745164
"PLPP3",0.6719320870214,3.82376250982275,1.75373796285831,0.0826495809416857,0.69344370625339,-4.62582527505629,-0.6719320870214
"GJA1",0.950788339689881,5.7174053591346,1.75350105997394,0.0826904340204632,0.6934876671033,-4.62621032926873,-0.950788339689881
"RGS13",-0.496479502066433,0.952347735071197,-1.75298484061975,0.082779511827059,0.6934876671033,-4.62704920689486,0.496479502066433
"FAM171A2",0.4052928628732,0.747130114192407,1.75293312842171,0.0827884395338779,0.6934876671033,-4.62713322861204,-0.4052928628732
"CREB5",0.547567022547861,1.33114585174732,1.75287063906414,0.0827992288904791,0.6934876671033,-4.62723475791106,-0.547567022547861
"DLG4",0.473740811832214,1.39667773062451,1.75264087833073,0.0828389091240841,0.6934876671033,-4.62760803151905,-0.473740811832214
"LMTK2",0.394274183007036,1.49751873301702,1.75263286194957,0.0828402938549792,0.6934876671033,-4.62762105425665,-0.394274183007036
"C15orf48",-1.09581797715953,7.43256982798821,-1.7524618989378,0.0828698301407841,0.6934876671033,-4.62789877310539,1.09581797715953
"CKS1B",-0.804047395706657,8.49377414495324,-1.75245165699957,0.0828715998560479,0.6934876671033,-4.62791540969696,0.804047395706657
"MAN1A1",0.593996635253148,3.04377612909733,1.75233167283629,0.0828923343622599,0.6934876671033,-4.62811030036368,-0.593996635253148
"ZBTB22",0.509031664383797,2.68342777713176,1.75216942260619,0.0829203796727516,0.693501507651358,-4.62837382409596,-0.509031664383797
"TNFAIP1",0.51404863234518,3.92009192942804,1.75191418745691,0.0829645134354592,0.693649851752146,-4.6287883259848,-0.51404863234518
"MYRIP",0.232221527038137,0.23519635489235,1.75154803173483,0.0830278606871887,0.693958690565504,-4.62938286428319,-0.232221527038137
"CNPY4",0.491294086283443,2.61654119435819,1.75109424284921,0.0831064242539303,0.694394472669246,-4.63011953398564,-0.491294086283443
"PDE7B",0.198898986365579,0.390957376294391,1.75078766505426,0.0831595360712638,0.694514221821515,-4.63061712379593,-0.198898986365579
"ZGLP1",-0.495835710163219,1.87317557995346,-1.75070642390568,0.0831736150419479,0.694514221821515,-4.63074896824719,0.495835710163219
"TATDN1",-0.458304168692088,5.05879452997573,-1.75024281564011,0.0832539951995029,0.694819923446007,-4.6315012382949,0.458304168692088
"MYO5B",0.735357092366463,3.23715890021651,1.74992706899492,0.0833087757628692,0.694819923446007,-4.63201347526652,-0.735357092366463
"LRWD1",0.473424180316041,3.09756640740893,1.74991069979883,0.0833116165499882,0.694819923446007,-4.63204002871847,-0.473424180316041
"TBCEL",0.351715801575617,1.46594993963334,1.74986516557286,0.0833195191924307,0.694819923446007,-4.63211389128781,-0.351715801575617
"RRAGA",0.47552375883255,5.22478603697203,1.74973317081885,0.0833424308814146,0.694819923446007,-4.63232799417295,-0.47552375883255
"TENT5D",0.0137651299256026,0.00454649461869871,1.74953091327712,0.0833775488615234,0.694892238814815,-4.63265603793035,-0.0137651299256026
"ARID3A",0.427312402430012,1.21106710780124,1.74923589112312,0.0834287953890535,0.694958433317099,-4.63313447404791,-0.427312402430012
"RAB11FIP5",0.51370874568352,2.39931665977395,1.74918070629617,0.0834383840899401,0.694958433317099,-4.63322395865897,-0.51370874568352
"PYCR2",0.637824268078649,4.88176482629053,1.7487134133367,0.0835196154396301,0.695414592687769,-4.63398158879306,-0.637824268078649
"FICD",0.341889611050564,1.24685979887913,1.74823064910551,0.0836036045196792,0.695508651363658,-4.6347641039271,-0.341889611050564
